◆◆◆　http://ttkx.live:567/gggg.nzk
抖音姐姐热舞,http://dd.rihou.cc:555/lndjll.mp4
赛事咪咕壹柒,http://111.13.111.242/000000001000/3000000010000004193/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕壹捌,http://111.13.111.242/000000001000/3000000010000004464/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕壹玖,http://111.13.111.242/000000001000/3000000010000005837/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰拾,http://111.13.111.242/000000001000/3000000010000006077/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰壹,http://111.13.111.242/000000001000/3000000010000006658/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰贰,http://111.13.111.242/000000001000/3000000010000006944/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰叁,http://111.13.111.242/000000001000/3000000010000007692/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰肆,http://111.13.111.242/000000001000/3000000010000009788/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰伍,http://111.13.111.242/000000001000/3000000010000010833/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰陆,http://111.13.111.242/000000001000/3000000010000011112/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰柒,http://111.13.111.242/000000001000/3000000010000011297/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰捌,http://111.13.111.242/000000001000/3000000010000011518/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕贰玖,http://111.13.111.242/000000001000/3000000010000011763/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁拾,http://111.13.111.242/000000001000/3000000010000011873/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁壹,http://111.13.111.242/000000001000/3000000010000012398/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁贰,http://111.13.111.242/000000001000/3000000010000012450/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁叁,http://111.13.111.242/000000001000/3000000010000012558/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁肆,http://111.13.111.242/000000001000/3000000010000012616/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁伍,http://111.13.111.242/000000001000/3000000010000015470/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁陆,http://111.13.111.242/000000001000/3000000010000015560/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁柒,http://111.13.111.242/000000001000/3000000010000017389/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁捌,http://111.13.111.242/000000001000/3000000010000017678/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕叁玖,http://111.13.111.242/000000001000/3000000010000017997/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆拾,http://111.13.111.242/000000001000/3000000010000019380/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆壹,http://111.13.111.242/000000001000/3000000010000019839/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆贰,http://111.13.111.242/000000001000/3000000010000020168/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆叁,http://111.13.111.242/000000001000/3000000010000021904/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆肆,http://111.13.111.242/000000001000/3000000010000023434/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆伍,http://111.13.111.242/000000001000/3000000010000024205/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆陆,http://111.13.111.242/000000001000/3000000010000024691/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆柒,http://111.13.111.242/000000001000/3000000010000025380/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆捌,http://111.13.111.242/000000001000/3000000010000025943/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕肆玖,http://111.13.111.242/000000001000/3000000010000027318/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕伍拾,http://111.13.111.242/000000001000/3000000010000027638/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕伍壹,http://111.13.111.242/000000001000/3000000010000027691/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕伍贰,http://111.13.111.242/000000001000/3000000010000031669/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕伍叁,http://111.13.111.242/000000001000/3000000010000032106/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
赛事咪咕频4K,http://111.13.111.242/000000001000/3000000010000005180/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
CGTN纪咪咕,http://117.72.68.25:9930/migu.php?id=cgtnjl
CGTN西咪咕,http://117.72.68.25:9930/migu.php?id=cgtne
CGTN法咪咕,http://117.72.68.25:9930/migu.php?id=cgtnf
CGTN阿咪咕,http://117.72.68.25:9930/migu.php?id=cgtna
CGTN俄咪咕,http://117.72.68.25:9930/migu.php?id=cgtnr
发现之旅咪咕,http://117.72.68.25:9930/migu.php?id=fxzl
央老故事咪咕,http://117.72.68.25:9930/migu.php?id=lgs
央中学生咪咕,http://117.72.68.25:9930/migu.php?id=zxs
家庭影院咪咕,http://117.72.68.25:9930/migu.php?id=chcjt
动作电影咪咕,http://117.72.68.25:9930/migu.php?id=chcdz
东方卫视咪咕,http://117.72.68.25:9930/migu.php?id=dfws
吉林卫视咪咕,http://117.72.68.25:9930/migu.php?id=jlws
青海卫视咪咕,http://117.72.68.25:9930/migu.php?id=qhws
陕西卫视咪咕,http://117.72.68.25:9930/migu.php?id=sxws
湖北卫视咪咕,http://117.72.68.25:9930/migu.php?id=hubws
江西卫视咪咕,http://117.72.68.25:9930/migu.php?id=jxws
江苏卫视咪咕,http://117.72.68.25:9930/migu.php?id=jsws
广东卫视咪咕,http://117.72.68.25:9930/migu.php?id=gdws
湾区卫视咪咕,http://117.72.68.25:9930/migu.php?id=dwqws
CGTN_英语台,http://182.104.192.98:8180/TV00000000000000000041@HHZT
CGTN_纪录台,http://221.221.153.193:8888/rtp/239.3.1.216:4220
CGTN_西语台,http://221.221.153.193:8888/rtp/239.3.1.217:4220
CGTN_法语台,http://221.221.153.193:8888/rtp/239.3.1.218:4220
CGTN_阿语台,http://221.221.153.193:8888/rtp/239.3.1.219:4220
CGTN_俄语台,http://221.221.153.193:8888/rtp/239.3.1.220:4220
凤凰中文频道,http://182.104.192.98:8180/TV00000000000000000008@HHZT
凤凰中文频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰香港频道,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰电影频道,http://117.114.153.18:8180/TV00000000000000000072@HHZT
世界地理频道,http://zhancheng.x3322.net:6699/live/1087/index.m3u8
兵器科技频道,http://zhancheng.x3322.net:6699/live/1083/index.m3u8
第一剧场频道,http://zhancheng.x3322.net:6699/live/1081/index.m3u8
怀旧剧场频道,http://zhancheng.x3322.net:6699/live/1088/index.m3u8
风云剧场频道,http://zhancheng.x3322.net:6699/live/1082/index.m3u8
风云音乐频道,http://rihou.cc:555/cqyx.php?id=fyyy
风云足球频道,http://zhancheng.x3322.net:6699/live/1080/index.m3u8
女性时尚频道,http://rihou.cc:555/cqyx.php?id=nxss
文化精品频道,http://zhancheng.x3322.net:6699/live/1079/index.m3u8
高尔网球频道,http://zhancheng.x3322.net:6699/live/1078/index.m3u8
央视台球频道,http://zhancheng.x3322.net:6699/live/1077/index.m3u8
电视指南频道,http://zhancheng.x3322.net:6699/live/1084/index.m3u8
早期教育频道,http://221.221.153.193:8888/rtp/239.3.1.79:4120
中国教育频道,http://mobilelive-ds.ysp.cctv.cn/ysp/2022823801.m3u8
中国教壹频道,http://rihou.cc:555/cqyx.php?id=cetv1
中国教肆频道,http://rihou.cc:555/cqyx.php?id=cetv4
中国天气频备,http://zhancheng.x3322.net:6699/live/1072/index.m3u8
中国书画频道,http://rihou.cc:555/cqyx.php?id=sh
中国交通频备,http://221.221.153.193:8888/rtp/239.3.1.188:8001
CETV1台频道,http://117.161.12.124/live/program/live/zgjy1t8m/8000000/mnf.m3u8
CETV4台频道,http://117.161.12.124/live/program/live/zgjy4hd8m/8000000/mnf.m3u8
劲爆体育频道,http://110.84.123.146:3000/itv/bestzb/5000000002000029972
新视觉hd频道,http://117.161.12.124/live/program/live/xsjhd8m/8000000/mnf.m3u8
魅力足球频道,http://110.84.123.146:3000/itv/bestzb/5000000011000031207
北京卫视频道,http://bjlive.u.domybox.com:91/live/BJWShd-8M/live.m3u8
东方卫视频道,http://bjlive.u.domybox.com:91/live/DFWShd-8M/live.m3u8
浙江卫视频道,http://bjlive.u.domybox.com:91/live/ZJWShd-8M/live.m3u8
江苏卫视频道,http://bjlive.u.domybox.com:91/live/JSWShd-8M/live.m3u8
湖南卫视频道,http://bjlive.u.domybox.com:91/live/HuNWShd-8M/live.m3u8
广东卫视频道,http://bjlive.u.domybox.com:91/live/GDWShd-8M/live.m3u8
深圳卫视频道,http://bjlive.u.domybox.com:911/live/SZWShd-8M/live.m3u8
安徽卫视频道,http://bjlive.u.domybox.com:91/live/AHWShd-8M/live.m3u8
山东卫视频道,http://bjlive.u.domybox.com:91/live/SDWShd-8M/live.m3u8
东南卫视频道,http://bjlive.u.domybox.com:91/live/DNWShd-8M/live.m3u8
天津卫视频道,http://bjlive.u.domybox.com:91/live/TJWShd-8M/live.m3u8
辽宁卫视频道,http://zhancheng.x3322.net:6699/live/1030/index.m3u8
海南卫视频道,http://zhancheng.x3322.net:6699/live/1044/index.m3u8
江西卫视频道,http://bjlive.u.domybox.com:91/live/JXWShd-8M/live.m3u8
湖北卫视频道,http://bjlive.u.domybox.com:911/live/HuBWShd-8M/live.m3u8
广西卫视频道,http://bjlive.u.domybox.com:91/live/GXWS-1500k/live.m3u8
四川卫视频道,http://bjlive.u.domybox.com:91/live/SCWS-1500k/live.m3u8
云南卫视频道,http://bjlive.u.domybox.com:91/live/YNWS-1500k/live.m3u8
贵州卫视频道,http://bjlive.u.domybox.com:91/live/GZWShd-8M/live.m3u8
宁夏卫视频道,http://bjlive.u.domybox.com:91/live/NXWS-1500k/live.m3u8
重庆卫视频道,http://bjlive.u.domybox.com:91/live/CQWShd-8M/live.m3u8
西藏卫视频道,http://bjlive.u.domybox.com:91/live/XZWS-1500k/live.m3u8
新疆卫视频道,http://bjlive.u.domybox.com:91/live/XJWS-1500k/live.m3u8
甘肃卫视频道,http://bjlive.u.domybox.com:91/live/GSWS-1500k/live.m3u8
内蒙卫视频道,http://bjlive.u.domybox.com:91/live/NMGWS-1500k/live.m3u8
吉林卫视频道,http://bjlive.u.domybox.com:91/live/JLWShd-8M/live.m3u8
兵团卫视频道,http://bjlive.u.domybox.com:91/live/BTWS-1500k/live.m3u8
黑龙江视频道,http://bjlive.u.domybox.com:91/live/HLJWShd-8M/live.m3u8
中天新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv009
中天新闻频道,http://cdn.iptv8k.top/dl/jspd.php?id=1
中天新闻频加,http://cdn.iptv8k.top/dl/jspd.php?id=23
中天亚洲频道,http://cdn.iptv8k.top/dl/jspd.php?id=12
东森新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv152
tvbs新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv072
寰宇新闻频道,http://cdn.iptv8k.top/dl/jspd.php?id=7
寰宇新闻频道,http://litv.zapi.us.kg/?id=litv-longturn14
非凡新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv010
闽镜新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv075
民视新闻频道,http://litv.zapi.us.kg/?id=litv-ftv13
中视新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv074
华视新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv052
台视新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv051
民视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv002
民视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv155
中视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv040
华视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv041
台视闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv066
寰宇闽南频道,http://litv.zapi.us.kg/?id=litv-longturn15
tvbs闽南频道,http://litv.zapi.us.kg/?id=4gtv-4gtv073
民视台湾频道,http://litv.zapi.us.kg/?id=4gtv-4gtv001
民视台湾频道,http://litv.zapi.us.kg/?id=4gtv-4gtv156
民视第一频道,http://litv.zapi.us.kg/?id=4gtv-4gtv003
民视旅游频道,http://litv.zapi.us.kg/?id=litv-ftv07
民视影剧频道,http://litv.zapi.us.kg/?id=litv-ftv09
民视综艺频道,http://litv.zapi.us.kg/?id=4gtv-4gtv004
中视菁采频道,http://litv.zapi.us.kg/?id=4gtv-4gtv064
中视经典频道,http://litv.zapi.us.kg/?id=4gtv-4gtv080
台视财经频道,http://litv.zapi.us.kg/?id=4gtv-4gtv056
公视戏剧频道,http://litv.zapi.us.kg/?id=4gtv-4gtv042
闽南戏剧频道,http://litv.zapi.us.kg/?id=litv-longturn22
国际财经频道,http://litv.zapi.us.kg/?id=4gtv-4gtv104
东森财经频道,http://litv.zapi.us.kg/?id=4gtv-4gtv153
tvbs精采频道,http://litv.zapi.us.kg/?id=4gtv-4gtv067
tvbs欢乐频道,http://litv.zapi.us.kg/?id=4gtv-4gtv068
八大精彩频道,http://litv.zapi.us.kg/?id=4gtv-4gtv034
八大综艺频道,http://litv.zapi.us.kg/?id=4gtv-4gtv039
爱尔达娱乐台,http://litv.zapi.us.kg/?id=4gtv-4gtv070
靖洋戏剧频道,http://litv.zapi.us.kg/?id=4gtv-4gtv045
靖洋卡通频道,http://litv.zapi.us.kg/?id=4gtv-4gtv057
靖天卡通频道,http://litv.zapi.us.kg/?id=4gtv-4gtv044
靖天综合频道,http://litv.zapi.us.kg/?id=4gtv-4gtv046
靖天日本频道,http://litv.zapi.us.kg/?id=4gtv-4gtv047
靖天欢乐频道,http://litv.zapi.us.kg/?id=4gtv-4gtv054
靖天映画频道,http://litv.zapi.us.kg/?id=4gtv-4gtv055
靖天戏剧频道,http://litv.zapi.us.kg/?id=4gtv-4gtv058
靖天电影频道,http://litv.zapi.us.kg/?id=4gtv-4gtv061
靖天育乐频道,http://litv.zapi.us.kg/?id=4gtv-4gtv062
靖天国际频道,http://litv.zapi.us.kg/?id=4gtv-4gtv063
靖天资讯频道,http://litv.zapi.us.kg/?id=4gtv-4gtv065
龙华卡通频道,http://litv.zapi.us.kg/?id=litv-longturn01
龙华日韩频道,http://litv.zapi.us.kg/?id=litv-longturn11
龙华偶像频道,http://litv.zapi.us.kg/?id=litv-longturn12
龙华电影频道,http://litv.zapi.us.kg/?id=litv-longturn03
龙华戏剧频道,http://litv.zapi.us.kg/?id=litv-longturn18
龙华经典频道,http://litv.zapi.us.kg/?id=litv-longturn21
国会频道壹台,http://litv.zapi.us.kg/?id=4gtv-4gtv084
国会频道贰台,http://litv.zapi.us.kg/?id=4gtv-4gtv085
好消息壹频道,http://litv.zapi.us.kg/?id=litv-ftv16
好消息贰频道,http://litv.zapi.us.kg/?id=litv-ftv17
智林体育频道,http://litv.zapi.us.kg/?id=4gtv-4gtv101
博斯魅力频道,http://litv.zapi.us.kg/?id=litv-longturn04
博斯网球频道,http://litv.zapi.us.kg/?id=litv-longturn09
博斯高球壹台,http://litv.zapi.us.kg/?id=litv-longturn05
博斯高球贰台,http://litv.zapi.us.kg/?id=litv-longturn06
博斯运动壹台,http://litv.zapi.us.kg/?id=litv-longturn07
博斯运动贰台,http://litv.zapi.us.kg/?id=litv-longturn08
博斯无限壹台,http://litv.zapi.us.kg/?id=litv-longturn10
博斯无限贰台,http://litv.zapi.us.kg/?id=litv-longturn13
阿里郎频道台,http://litv.zapi.us.kg/?id=4gtv-4gtv079
达文西频道台,http://litv.zapi.us.kg/?id=4gtv-4gtv018
猪哥亮歌厅台,http://litv.zapi.us.kg/?id=4gtv-4gtv006
亚洲旅游频道,http://litv.zapi.us.kg/?id=litv-longturn17
美国之音频道,http://litv.zapi.us.kg/?id=litv-ftv03
半岛新闻频道,http://litv.zapi.us.kg/?id=litv-ftv10
非凡商业频道,http://litv.zapi.us.kg/?id=4gtv-4gtv048
第壹商业频道,http://litv.zapi.us.kg/?id=4gtv-4gtv109
爱放动漫频道,http://litv.zapi.us.kg/?id=litv-ftv15
古典音乐频道,http://litv.zapi.us.kg/?id=4gtv-4gtv059
客家电视频道,http://litv.zapi.us.kg/?id=4gtv-4gtv043
华仁纪实频道,http://litv.zapi.us.kg/?id=4gtv-4gtv013
